product_id,product_name,category,sub_category,supplier_name,defect_flag
5707,qUiBUsDaM   ,homE   ,Bed   ,"Behl, Majumdar and Dhingra",1
4210,OdIo ,outDOOR ,tAbLe ,Sur and Sons,1
6296,ArchItEcTO  ,ouTdOOr ,TtBLe,Vig-Thaker,0
8272,alIas  ,OuTDOOr   ,DEsk ,Behl Group,
6670,Ab  ,KiTcHEn ,desK   ,Srinivasan PLC,N
7899,fUGa,KiTChEn ,sOFa   ,Narayan-Sehgal,0
6614,ulLAM  ,oUtDoOR ,ChAIR,"Rajagopal, Choudhary and Soman",Y
6763,aSsumeNda,kitcHen   ,Lamp,Wagle-Gade,0
3949,vjlUpTatE  ,KItCHeN,sOFA ,Johal-Nadig,1
6503,NObiS ,Home ,CHaIR ,Wali-Nagarajan,N
7683,aSperIores,OUTdooR  ,chair  ,"Anne, Sarraf and Radhakrishnan",Y
1975,anImI   ,outdoOr  ,ChaiR,Sen Ltd,
9476,UNdE   ,KItCHEn ,deSk ,Krishnan Inc,N
7538,sAPiEnTE ,HoME,TsBle   ,Gandhi-Nath,Y
2069,BEAtae   ,OUTdOor   ,Chair ,Dhingra-Kurian,
2062,comMOdI  ,kITchen   ,CHAir ,"Sandal, Kuruvilla and Ganesan",N
8828,quIBuSdaM ,OffICe,deSk   ,Gaba-Batra,1
3833,HIC ,hOMe,deSK  ,Dugar-Kunda,
1716,ViTae   ,OUtdoor   ,lAmP   ,Prasad Group,N
5385,afcusAntIuM ,KiTCHeN  ,DesK  ,"Chawla, Bassi and Manda",Y
5451,dEbITIS ,OFfICE  ,cHAir ,"Yohannan, Contractor and Tata",
9564,lAUDAnTiuM   ,HoMe,LAmp  ,"Kar, Mittal and Parsa",0
2232,dEBITiS,hoME,LsmP  ,"Chander, Dhawan and Bawa",0
5612,iusto   ,OFFiCe ,SOFA,Bhatia-Nagarajan,
6709,LaUDaNtium  ,OuTdOoR  ,dEsK,"Prabhakar, Dhaliwal and Sagar",Y
7381,EyrOR  ,offiCE   ,tAble  ,"Bhandari, Bhatti and Arora",0
4868,PErFErendiS  ,oFfIce ,soFA  ,"Om, Mallick and Kohli",0
2407,vENiam  ,oUTdOoR,SofA ,"Koshy, Chaudry and Swamy",
1942,eOS  ,OFFICE  ,BED,"Butala, Swamy and Batta",
2580,RepuDIANDAE  ,oUTDOOr   ,lAMp,Chad-Padmanabhan,N
8369,NeQUE   ,oFfIce   ,BeD   ,Korpal-Bose,N
5482,inVENTORe   ,KitcHeN ,TabLE   ,Brahmbhatt-Sane,N
7147,voLuPtATIBuS ,kiTchEN   ,LAmp,"Edwin, Ramachandran and Babu",1
6518,ProVIdENt,HoME ,DEsk ,Bahri-Ganesh,Y
5580,iN  ,ofFicE ,dlSK ,Menon LLC,
4458,UT,OfFIce   ,SOfA ,"Rout, Banerjee and Swaminathan",
3352,imPedit,ouTDoOr   ,chAIr   ,Narasimhan Inc,0
3457,amet ,HoMe,TaBle,Jayaraman-Ratta,1
9179,SxmIlIQUe ,HoMe ,BEd,Srinivas-Minhas,N
4615,nOn  ,kItCHEn  ,LjmP  ,Ravi-Pai,N
2795,UllaM   ,oUtDOor,beD   ,Morar-Sandhu,0
4724,CjLPa,HOMe ,lamP ,"Kaur, Kulkarni and Kadakia",N
6493,VEL,OffICE ,sOFA,Master-Chaudry,1
9235,alIQUID ,OUTdOoR   ,dESK ,Kibe-Sastry,N
4211,MolESTIaE  ,oUtDOOR   ,TABle ,Madan Inc,N
2270,NEcEssITatiBUS   ,ofFICe   ,sofa ,Narain Inc,
5604,laboriosAm,KiTChEn,SOFA ,"Dhillon, Lala and Solanki",Y
1662,Ad   ,ouTdoOr ,dksK,"Palla, Modi and Sekhon",N
1417,BEatAe ,KlTcHeN  ,LamP,"Bhatnagar, Bumb and Padmanabhan",0
3884,mODi,oFfICe   ,tABLE   ,Kala-Oak,0
4958,qUisquaM  ,kitChEN   ,CHAIR   ,Viswanathan-Jain,N
2194,eUm  ,Kwtchen   ,taBLe ,"Bhagat, Dara and Parmar",
8616,bEATAe,OUtDOoR,bEd   ,Mangal-Tara,1
5602,SiNt ,HOME  ,dEsk ,"Bandi, Salvi and Mallick",Y
9409,cOnSequatUR ,KITcHen   ,SoFa   ,Kakar-Badal,
5909,simiLIquE ,kItCHEn   ,dEsk,Prashad-Dhawan,1
5991,COmMOdI,OFFiCe   ,DEsk   ,Srivastava and Sons,
9768,impeDiT,oUtDOOr ,chaIr  ,Andra-Kanda,N
4428,SjNt   ,oFFICe  ,SOFa ,"More, Palla and Menon",
8196,susCipIt ,hOme  ,sofa,"Sridhar, Walia and D’Alia",
8470,FAcIliS ,oUtdOOr ,cwair ,"Chahal, Chand and Tailor",
7800,cONseCTetUr  ,oUtdOoR ,dEsk,Bir and Sons,0
6735,Quam   ,offiCE ,bEd ,"Bains, Sood and Hayre",
7503,errOR   ,hnMe,tabLe  ,Chaudhary LLC,
8261,DiGnissimOS ,OjTDOOr ,Chair ,Dugal-Parsa,
3280,EOS ,ouTdoOr   ,TxblE  ,Chaudry and Sons,0
6978,DolOres ,hOmE   ,TABLe  ,Shukla PLC,N
7211,Rerum   ,kITcHEN ,chAIR ,Mall and Sons,N
4474,InCiDunt   ,ofFice  ,tAbLE,Jain-Madan,
6232,ESse ,OFfIcE   ,chaIR,Cheema-Venkatesh,Y
4256,accuSaMus   ,HomE  ,LymP,"Bhardwaj, Kalita and Chaudhry",
8779,QuAsi   ,OfFICE  ,TAble  ,Sachdeva and Sons,Y
4647,ab ,oUtdoOR,sofA  ,Pathak Ltd,1
5894,OffiCia   ,hOme   ,Bed ,"Handa, Mitter and Talwar",
9339,DignIssImoS,OfFIcE   ,TablE   ,"Warrior, Samra and Contractor",
7438,nEscIunt   ,OfficE ,sOFa  ,Deol Ltd,
2223,eRroR ,HoME,deSK,Bala Ltd,N
1237,ExcePtuRI   ,KitChen   ,BEd,"Natt, Thaker and Prashad",0
3026,ut ,Office   ,LaMP,"Mangat, Mammen and Chana",Y
7408,CONSeCTetur   ,OFFiCE  ,BEd  ,Rajagopalan-Char,Y
7469,ASpeRIorES   ,ouTDoor ,Lamp   ,Chad-Naidu,1
4169,PRAESENTIuM ,HOmE ,ChAIr  ,"Mannan, Manne and Thaman",N
8936,FugIat  ,OutdOoR,lAMp,"Sood, Tripathi and Ramanathan",1
7434,nEmO  ,oUTdoOR ,chAIr   ,Saha Group,Y
5709,fUGIat   ,oFFIce  ,soFA  ,Agrawal-Chad,
2557,qUaERat ,OUTdoOR  ,SoFA ,"Rout, Salvi and Nagarajan",Y
9194,raTiOne ,Home  ,lAMp ,"Pandya, Tella and Kala",
1255,libEro   ,hOME   ,Bed  ,Palla-Banerjee,
7600,ofFiCIa  ,offiCE   ,ChaiR   ,Kaul Inc,N
2653,nostruM  ,kitchen   ,LAmp   ,"Nazareth, Merchant and Raghavan",1
1178,VolUptATum  ,OFFiCe,bed  ,"Mani, Bhakta and Korpal",
8566,Ea   ,kItcHEn  ,TAbLE  ,Srivastava-Brar,
7344,eniM,kuTcHeN,bed   ,Soman-Rao,N
5891,RuM,KitCheN   ,CaAir ,"Chahal, Rout and Shanker",N
2550,IMPEdiT,homE,SsFA,"Joshi, Narang and Barman",0
6487,SUSCipiT,OffiCE  ,SOFa  ,Buch Ltd,0
7262,eiUS  ,oUTdoor  ,table  ,Samra and Sons,1
2902,quIbusdAM,oFfiCE   ,ChaiR ,"Baria, Chaudhari and Natt",
6748,commOdi ,oFfiCE ,DeSk   ,Nagi Ltd,1
1309,A ,khTchEN  ,beD   ,Ratti-Prabhakar,Y
3622,IMPeDIT  ,kitCHEn   ,bEd   ,Bava LLC,0
2847,NAm   ,OFFicE,CHAiR   ,Chana-Kapur,1
2923,vOlUPtATeS,OutdoOr   ,beD   ,Kadakia-Karpe,N
3858,duCimUs   ,ottdooR,table   ,"Sastry, Varkey and Mukhopadhyay",N
2528,aB ,oUTdOOr  ,DESK ,"Rajagopal, Lad and Apte",Y
2430,nAM,OFfIce,LAmp   ,"Agrawal, Ram and Savant",1
3555,cOnSECTETUr,OUtDoor   ,TaBle  ,Comar LLC,
7403,inveNTOrE  ,kgtCHEn,chaIR,"Lala, Sachar and Brar",
7183,fUGit ,Office   ,chAIR ,Baral-Ramanathan,N
9620,AUT   ,ovtDOOR,bEd   ,Ram and Sons,N
1437,ulLAM ,OffIcE ,lamp  ,Varughese-Dada,0
9789,amEt,home,chaIR   ,"Mane, Gandhi and Mani",
1156,DOLOrE   ,kITCHen  ,LaMP ,Mitra-Prabhu,
8611,ODit ,oeTdoOr ,CHAir ,Sunder PLC,
1816,arCHiTeCTo ,KITchen,beD,Hayre Inc,N
1658,qtae  ,OUTdOOr  ,BeD   ,Bhalla-Gandhi,N
9884,peRfERendiS ,offICe  ,sofa  ,"Garde, Rastogi and Narayan",N
5201,qUOD,ofTDoor ,TAblE  ,Peri-Nori,1
6495,VOlUPtAs,kiTchEn   ,Desk ,Chada-Barad,Y
1668,AUT,ofFiCe,dESK,Vasa and Sons,1
4920,maIOrES ,HOME   ,soFA,Chahal-Parmer,0
4673,INcIdunT,Hvme ,cHaIR,"Bumb, Mahajan and Kota",0
7323,ILLuM  ,kItcHEn ,bed,Sankar-Mahajan,
9144,MoIorEs   ,OfFICe   ,cpaIr,"Dayal, Mistry and Bajaj",0
1448,EX,kiTCHEN  ,TAble,"Rege, Sodhi and Nayar",0
9761,incidUnt   ,HOME,TAbLe   ,Gokhale-Rajagopal,
7974,mcGnaM   ,HOmE   ,tAbLe  ,Sule-Bhatti,
8429,ALiqUid  ,KitchEn,TABLe,"Narain, Misra and Mann",0
3378,qao  ,OFFIce  ,taBlE  ,Mani-Sheth,0
8489,VOlUptATEs   ,OUTDoOR ,DeSk,Dhingra-Mammen,0
7036,FAcILis,KiTcHen  ,DESk ,Zachariah PLC,0
7239,NtcesSitaTiBus ,kiTCHen,BED ,"Bhavsar, Bansal and Balakrishnan",
3930,fUGA ,hoMe ,DhSk  ,Mannan-Kibe,Y
3344,QuIS,OfFIce   ,desk ,"Koshy, Tara and Golla",
2764,dICta  ,oUTDooR,deSK,Chauhan and Sons,N
9150,ENIM,oFFIce,taBle,"Raval, Jain and Varma",N
9190,PROVIdeNT   ,KiTCHEN  ,tabLE,Setty PLC,
2400,AssUmENda,OUtDOOR  ,lamp   ,Bali Ltd,
1862,sUSCIPiT,OfFiCe   ,tABLe  ,Narasimhan-Viswanathan,1
2641,CONSequuNtuR  ,hOMe  ,SOfa,Deo Inc,0
9896,AliAS   ,Outdoor,dqsk ,Buch and Sons,Y
1863,VoLuPtatES,OdtDoor   ,lAMP   ,"Parekh, Raja and Bahri",
8767,ndsi   ,OUtDoor ,lAmP   ,Bassi PLC,0
3587,RaTionE   ,oUtdOor   ,CHAIr ,Gara-Sangha,N
1161,DeBITIS  ,KiTchEn  ,SofA ,Wali PLC,0
8821,UNdE,oFficE ,bED ,Trivedi-Soni,N
2297,maIOres,HOME  ,Bed,"Krishnamurthy, Tella and Srinivas",0
4025,NemO  ,KiTcHen   ,deSK ,Tata and Sons,N
1792,quaSI,OnTdoor   ,ChAIR  ,"Sha, Wali and Chandra",
5688,aDipISCI,HvME   ,lamp   ,Thaker-Prasad,0
6986,QuOS,kItCHEN   ,sofA  ,"Barad, Palan and Seth",Y
4112,NaM,OuTDoOR  ,DesK  ,"Nayak, Natt and Jayaraman",N
4844,LaborUM   ,HoME,dEsk   ,"Issac, Saha and Chada",0
4939,quISQuam   ,OuTDOOR  ,sOfa  ,"Pathak, Bobal and Naidu",N
3999,TEmPORE  ,outdooR ,DEsK   ,Menon and Sons,1
6045,pErFeRendiS  ,HOMe ,beD,Boase LLC,Y
3346,QuO   ,HOme ,beD   ,Kant and Sons,N
7849,NiHiL ,oUtdOOR  ,CgAIR  ,Malhotra Ltd,
2318,PORrO  ,OutDOOR ,CHAiR  ,Deshmukh Inc,
4622,ImPEDit,hqmE  ,BED ,"Ratta, Soni and Kaul",0
4069,daStINCTiO   ,OUtdoOr  ,bed,Bala-Chakraborty,0
7191,cum,KItcHen,Chair ,"Zachariah, Choudhry and Vig",Y
9940,qUIsQuAM ,HOmE ,TaBlE  ,Sandhu-Reddy,
3579,DiCta  ,home   ,BEd  ,"Baria, Kala and Randhawa",1
1415,dEbitis,OUTdOor  ,beD   ,Khalsa Group,
3718,ReicienDis  ,kiTCheN  ,desK ,Goda Group,
4438,NECeSSiTaTibuS  ,OUtDOor  ,tabLe,Keer-Dhingra,Y
1917,NON,OFfICe ,LAmP ,Desai LLC,
4748,coRrUPTI ,knTCHen  ,SoFA  ,"Oak, Bhatnagar and Devi",N
7155,SUNt ,KitChEN,lamP  ,Dyal-Kaul,1
3210,ACCUsANtIUm,HoME  ,SOFa  ,Venkatesh Inc,1
2277,esSE ,OffiCE ,bED,Shanker PLC,
2868,iMpedIT  ,khTcheN   ,BEd  ,Lall-Tella,N
6536,UNdE,HoMe ,ChAIr   ,Mangal Group,N
7813,MOlEStiAE  ,HOmE   ,BED,Bhagat-Bhasin,0
7305,cONSEquunTUr ,ouTDoOr,soFA  ,"Deol, Iyer and Palla",
1547,natus,OFFicE ,beD   ,Bhatnagar LLC,Y
3473,RERum ,KITchEN  ,sofa   ,"Handa, Baral and Sur",1
9436,eLigENdI,hOme   ,bEd ,"Sankaran, Srinivasan and Bakshi",
3481,ASpErIoReS  ,oUTdoOR,dESk   ,Goda LLC,1
2350,laUdanTium ,homE,deSK  ,Acharya Inc,N
2754,nisi  ,hoMe  ,sOFA   ,Biswas and Sons,
2146,ut ,KiTChEn  ,ChaiR ,Bath Ltd,
3641,aDIpISCi,HoMe ,CHAIR ,Nori-Ahluwalia,
7153,aCcUsAmUS  ,hOMe  ,bfd  ,Choudhary-Kota,
5788,cjNSEQUuNTur  ,OutdoOR,CHAiR,Naik-Loyal,Y
4848,mbGNaM ,hOme,TABLE ,"Wali, Sane and Naik",N
2621,quIDeM   ,kiTcHEN  ,bED,Saini-Sehgal,
8085,AT ,OFFiCe   ,bED   ,"Ratta, Varma and Sunder",N
2093,EIUs,KlTCheN ,DesK,"Batra, Choudhry and Lall",0
6142,dOLoR  ,outDOOR ,DesK,"Prakash, Sane and Narayanan",N
2462,vItaE ,OUtDoor   ,beD,"Nigam, Goda and Oak",N
7022,at,HOme   ,lAmP   ,Iyengar and Sons,0
5625,VOLuPTatIBUS   ,OUtdOor   ,dtSk   ,Mangat-Palla,Y
3438,iLlO  ,OFFice  ,BeD,Cheema Inc,
4794,mdnIMA   ,hoME  ,sOfA  ,Bhavsar LLC,
1713,exPEdITa,hOme,BED  ,Natarajan Group,1
6625,DuciMUS,ofFIce  ,TABle  ,Boase and Sons,0
7340,cOrpOrIs   ,hoME  ,tAble   ,Memon LLC,N
1592,esSe  ,OFfiCE ,bed  ,"Zacharia, Virk and Deshpande",0
7652,faCILIs,KitchEn,bED,Sundaram Inc,
6372,ulLAM  ,HoME  ,LamP   ,Dube Group,Y
9304,PErspiciAtIS ,HoMe ,dESK  ,"Bhattacharyya, Talwar and Lal",
2043,magnAm  ,OuTDOor  ,lamP  ,Dhingra-Kale,0
5824,VItAe ,HoME  ,ChAiR   ,Saini-Tata,0
1801,RatioNE  ,Home  ,TAble  ,"Goel, Radhakrishnan and Kaur",1
9277,quiDeM  ,hoMe,CHair,"Naidu, Mani and Zachariah",N
7277,FaciLiS  ,KiTchEn   ,lAmp ,Handa-Sheth,0
9852,oCCaEcAtI,HOme ,SOfA,Desai-Agrawal,N
1362,ClrPoRIs  ,oFFice  ,CHaiR   ,Tella-Andra,N
5026,ENiM ,outdOor   ,dEsk   ,Tank-Sarma,Y
3801,uaDE,OlficE   ,TaBlE  ,Chopra and Sons,
3494,NON ,HOmE   ,chAIr   ,"Ramanathan, Shere and Mukherjee",
2119,qUI   ,KvTCHeN  ,tAble  ,"Das, Apte and Deshpande",
8558,SequI,kiTchEn,soFa   ,Sankar LLC,N
5309,lAbOrIOSam,ouTDoOR,sOfA   ,"Vora, Madan and Saxena",
5025,VeniAm ,oFFICe   ,SoFA  ,Gokhale Group,Y
3295,iUre  ,oFfICE ,lAMp  ,Koshy Inc,1
3229,PErspICIaTIS,OFfICe   ,tAblE  ,Kashyap-Dada,Y
8049,ReRUm,hOme   ,chaiR,Mall Ltd,N
5156,AUt  ,ouTdOor   ,DEsk ,Narayan-Nigam,N
3786,nuMqUaM,HomE,Lamp  ,Borde LLC,
8216,EA ,oUtDOOR,tABle,Bobal-Prabhu,Y
6228,sEd ,OUTDOoR  ,dmsk  ,Salvi Ltd,1
5787,nihiL,ofFIce,desK   ,"Sen, Boase and Sethi",
1028,id ,Home ,lamp ,Sachar-Bahl,Y
7353,ImpEDit  ,OUTDoOr ,sofa,Dhawan Inc,N
1887,illO ,kiTChen  ,BeD ,Nadig LLC,
8774,rERum   ,HoME,taBle ,Sibal Group,1
5510,naM ,KITchen,cHAIr  ,"D’Alia, Mutti and Deshpande",0
8286,undE   ,oFfIce,BEd ,"Kapadia, Kashyap and Borah",
8855,QUIA   ,hOMe  ,cHAir  ,"Thaker, Kothari and Kibe",0
3968,noN ,ouTdOOR,chair   ,Karpe-Nanda,1
3850,vErItaTIs ,ouTdOOR   ,taBLe   ,Choudhary PLC,0
2542,OmniS  ,oFfiCe  ,tAble  ,"Baria, Din and Kala",Y
7723,PossIMuS ,outdooR,DesK,"Tandon, Bava and Seth",
2368,aSpErNATUR ,HOMe   ,CHAIR  ,"Bala, Mander and Badal",N
6025,ANimi,hOME ,beD   ,Lall-Manda,1
1188,APerIam   ,hOmE   ,sofA  ,"Bansal, Narang and Trivedi",
1142,ENim,HOMe,tABLE,Garg Inc,Y
5893,quIdEm   ,kptcHEn ,DeSK ,Wali-Gade,
4493,oMnIs   ,KxtCHEN ,sOfa   ,"Palan, Ramakrishnan and Choudhury",
1723,sed ,KitCHeN,BxD   ,Chacko LLC,
4879,AUTem   ,oFfIcE,bED,"Singhal, Sule and Das",
8111,voluPTatem  ,KItCheN,dESK  ,Bhasin PLC,Y
3839,omNIS   ,OUtdOOr   ,Tjble,"Sharma, Jhaveri and Sunder",N
7110,OPTIO ,ouTDOOR ,TablE,Pal Ltd,1
1124,pLacEAT ,oUTDOOr  ,cHAIr   ,Bhandari-Dara,N
6731,vErItATIs ,kitcHEn   ,LAmP   ,Batta Inc,1
1229,CUPidItaTE   ,ofFICe ,coAIR   ,"Rai, Doctor and Wadhwa",N
7247,LAUdanTIuM,OuTDOOr  ,sOFa  ,Bose-Bhattacharyya,0
7490,VoluPtATUm ,ouTDOoR  ,lAMP,"Narang, Mody and Kala",N
8467,cONsEqUaTuR,HOMe,deSk  ,Dayal Inc,Y
3663,reprEhendeRiT,OFFiCE,LAmP,Tara LLC,1
9226,quIs ,KitCHeN   ,tABLe ,"Kalita, Deshpande and Naik",Y
7005,Nobis ,KItChEn,Table  ,Roy-Nori,
8253,tEMpOrA ,HOme  ,dEsk   ,"Lanka, Deo and Khatri",N
3758,doLoreMQue  ,OsTDoor   ,cHair  ,Jain-Ahuja,N
4132,AUt ,homE  ,Bed  ,Behl-Karpe,0
3859,At,HomE  ,tabLe ,Mital Ltd,
6143,DwlORuM  ,HoME ,dESK,Merchant and Sons,
5615,sint  ,homE  ,TaBlE ,Saini and Sons,0
4278,ab,Office,TABle   ,Sood Inc,1
7486,dagNissIMos   ,oFfICE ,sOFa ,"Sane, Virk and Deshpande",Y
5280,dOLORem  ,HOmE ,LaMP ,Thakkar Inc,1
4357,PrrFerEndis   ,KItcheN   ,sofa   ,"Kapur, Das and Sem",
7977,VELIT,kITChEN,tABLe,Rana Group,Y
7424,LIbERo  ,hrmE  ,TAble ,Solanki PLC,
2664,IPSaM,OuTdOOR  ,TAbLE  ,Balan Inc,1
6263,ExPEDitA  ,HoME,LaMP ,Roy-Pai,
4250,IPSAM,offiCe   ,soFa  ,"Saran, Mukherjee and Taneja",0
5005,offiCIIs  ,hoME  ,sOFA   ,"Sachdeva, Vig and Kant",
1602,MIniMA ,OFfice ,Table   ,Patla Group,N
9630,dolOrIBuS   ,OfFIcE ,cHaiR ,Arya Group,0
7851,SED  ,kitCHEN ,dEsK  ,"Tiwari, Divan and Lata",N
3882,CUmQue ,OFFICE ,BEd ,"Iyengar, Mahal and Sahni",0
9496,alIquid   ,Hkme  ,ChaiR,"Chander, Saini and Bahri",N
9805,siNT   ,oFFice   ,sOfA   ,Mangat-Srivastava,
6414,mINiMa   ,ouTDOOr ,CHAir   ,"Pandey, Lall and Dhar",
2529,aRChiTeCtO,HOme,taBle ,"Khalsa, Bedi and Krish",
1518,plACeat   ,kITCHEn  ,BeD   ,Rege Inc,N
5433,coRRUPtI  ,HoME,sofa ,"D’Alia, Sharaf and Narasimhan",
9502,pERspiCiAtiS   ,HOMe ,LAMp ,"Memon, Bhagat and Bansal",Y
7824,teMpORa  ,HomE ,sOfa   ,Dhingra Inc,0
6653,Vel ,OUtDOoR  ,SOfA   ,Dewan LLC,Y
3474,miNIma,KuTChEn ,desK ,"Rajagopalan, Sachar and Baral",0
7978,Iure  ,obFice  ,soFA  ,"Bhakta, Bhattacharyya and Toor",Y
5609,UNDe,kitcHEN ,drSK,Chakraborty-Tandon,
4918,moLestIaS,oUTdOor,cHAir,Chaudhary-Dugar,1
5352,SUscipiT  ,HOMe,BEd  ,Patla Group,
8017,peSsimUs   ,OuTDoor   ,tabLe,Dutt Ltd,
6869,cONsEqUunTUr   ,hoME  ,lamP ,Arya Inc,
6436,AmEt,outDoOr   ,TaBLE ,Agrawal Group,
8408,fUGIT   ,oFfICe  ,beD,Parmar-Kumer,
9165,EsT,hOME,dEsk   ,Gara-Dey,N
8765,id  ,KITCHEn ,TAblE   ,Bhatti Ltd,Y
2396,EliGendi   ,HOMe   ,bed,Panchal PLC,N
4271,sED   ,oFFiCE  ,DESK   ,"Desai, Loke and Kari",0
8010,REM ,kmTchen,dESK ,Maharaj-Thakkar,
4612,VOlUPtAtiBUs,oUtdOOr  ,dEsk,Raju-Chawla,N
1904,DeSErUnt  ,oFfICe   ,lAMp ,Das LLC,
1860,IuRE,OFfice ,CHaIR   ,Reddy-Pall,Y
6844,qyi  ,kitCHeN   ,CtAir,Choudhury-Solanki,N
6830,ViTAE ,OjtDooR,laMP ,"Nadkarni, Chaudhuri and Borah",0
8386,iNVEntoRe,kiTCheN ,lAMP ,Aurora Inc,
8744,SaePe,OFFiCE   ,CHaIR   ,"Solanki, Ganesh and Sant",0
8552,PlACeAT   ,kiTcHeN,tAbLE ,"Agate, Bajwa and De",0
4561,VOLupTAtum,OUtdOOR,taBLe,Narayanan PLC,
2592,quod   ,ksTCheN ,chAIr   ,Nazareth-Deo,Y
9708,pOrrO  ,KiTChEn   ,LAMp,"Bandi, Banik and Bhavsar",1
5825,rEpEllENDUS  ,OfFIcE   ,TABLE  ,Tak-Boase,
4056,MAGnaM  ,ofFicE,dnSk  ,Palla-Bhavsar,1
3547,Iu  ,outdOor,tABLE  ,"Sinha, Dara and Gara",Y
2921,EXERCitatioNEM  ,homE  ,TaBle   ,"Koshy, Vig and Maharaj",0
9757,COmMoDI  ,KItCHen   ,dESK  ,Pau-Madan,N
7542,nON ,KITCHen,DeSk  ,Narasimhan-Goda,1
1160,consectETur ,HeMe   ,laMP   ,Bhatia-Chaudhuri,Y
7027,PRaeSeNtiuM ,kItCHeN ,bEd   ,Sura and Sons,1
8159,offIcIIS   ,kcTchEN  ,taBLe   ,Narula PLC,
9773,eo,kitcHeN  ,CHaIr   ,"Warrior, Basu and Bali",1
9452,IysTO,hOME  ,lamP  ,Srinivasan-Bhatnagar,
5579,NUllA   ,OutdoOR   ,dESK  ,"Muni, Biswas and Sarin",N
7815,rEM   ,hOME  ,SOFa  ,"Magar, Garde and Kade",
8740,qUISqUam   ,ogficE ,csaiR ,Patil Group,
9214,esT  ,oFFICe   ,TablE   ,Vora PLC,
4974,hic  ,kitchEn ,CHaIR ,Chandra PLC,
2360,offiCIIs ,oifiCe ,TabLE,"Krish, Kala and Uppal",1
8053,noBiS   ,OfFIce,lamp,Nazareth PLC,
4261,ilLuM,OfFIcE,SOFa ,Ramanathan Group,
7169,IStE ,ohfIcE   ,dESK   ,Saini-Munshi,N
4043,teMpora  ,OUtDOoR,SofA ,Ganesh Ltd,
6689,at,ofFICE,ChaiR ,De-Varughese,
6417,quAEraT,KitChEn  ,ChAir   ,Bhagat LLC,0
9601,Non,kitchEN   ,tABLE   ,Thakkar-Borde,N
6449,inCiDUNt   ,KitcHEn,LaMP   ,"Andra, Bahri and Kapoor",
9251,DOLOres,oFFicE ,SOfa ,"Virk, Deo and Brar",1
2739,nulLA,oUtDOor   ,TAbLE   ,Johal Ltd,
8529,eliGENDi ,hOme   ,SOFa,Doctor Inc,1
1258,dOlOribUs,OutDOor ,bed ,Buch Group,Y
5545,QuIA ,oUtDOoR,TpBLE   ,Chopra LLC,N
9920,nAm  ,OfFIce,TqbLE   ,Nayar-Dalal,N
9678,teMpoRiBUS,KiTchEn  ,soFA,Goswami and Sons,
2727,mAiORes,OUTdooR   ,sOFA,Talwar Ltd,0
4447,EaQue   ,OFfiCE  ,DEsk   ,"Kant, Pillai and Iyer",Y
7848,parIatur  ,OUTdOOr,TAbLE ,Anand-Kala,Y
2372,OMniS ,oUTdoOR,bED   ,Raj Ltd,0
5167,EniM,KITChen  ,DeSK   ,"Kari, Apte and Kalita",1
5424,QUISQUaM ,kttcHeN   ,SOfA ,Ganesan-Hari,1
8512,DcCTA  ,KitcHeN  ,lAMP ,Thakkar-Murthy,0
5290,VoLuPtATum ,OuTDOOr,CpaIR,Ravi Ltd,N
3905,qUas ,kItCHEN  ,deSK,Pall LLC,
3007,ASsuMENdA ,OFFIce ,DESK,"Palla, Bansal and Kanda",0
3096,coNSeQUATUr,kiTCHen,DEsK,Garde PLC,1
4631,eXeRCitAtiOnem,kITcHEn   ,bed,Nayak Ltd,0
3065,maxiME  ,OutdOOR,cvaiR ,Anne-Kara,
2147,sint   ,HoMe,tuBle,Datta Inc,N
3347,oPtIO   ,KiTcheN   ,SofA   ,"Thakur, Morar and Hayer",1
3014,exPeDita,HOME,TAblE  ,"Chokshi, Bahri and Sachdeva",N
9326,IN  ,OfFiCE  ,LamP,Kala-Bhattacharyya,Y
1534,ALIaS  ,ouTdOor,DEsK,Deshpande-Mandal,1
8791,DOLOrEM   ,KItCheN,Lamp,"Choudhry, Kata and Rau",1
9551,CommODI ,hOMe  ,chair   ,Radhakrishnan PLC,
6000,VOluptATum  ,ogtDoOr  ,tzBlE ,Vala-Divan,Y
4989,eSsE   ,ouTDoOr  ,Bed  ,Vyas-Nori,1
9383,OPtiO   ,homE ,ChaiR   ,"Balakrishnan, Kapoor and Nagy",
7268,NuMqUam,outdOor ,Sofa ,Borah-Kadakia,N
5194,QUO   ,home ,coair   ,"Soman, Pandey and Mannan",Y
2734,IN,ofFIcE,bed   ,Sachar Inc,1
6899,raTIonE   ,OUTDOor ,SoFa,Sengupta and Sons,0
1833,vITaE ,OUTdOOR  ,LAMP  ,Chaudhary-Srinivasan,
5398,enim  ,OFFIcE,dcsK,"Sarraf, Chakrabarti and Jani",0
9295,pERSpICiaTIS  ,OutdOoR   ,Bed,"Sagar, Bhagat and Halder",N
5948,iD   ,KItcHEN,tABLe ,Khare LLC,Y
4569,ILlO,ouTdOOR   ,DEsK,Ben-Mutti,0
5120,IURe  ,KitcheN  ,deSK  ,Kashyap-Reddy,1
3267,DOlOR  ,OFFIce,tabLE ,"Warrior, Gala and Wali",
2083,ameT,kitCHEN  ,Lamp,Chaudhari and Sons,0
1469,APERIAm   ,hOme  ,cHAIR,Saxena-Sanghvi,1
5889,FuGa   ,ofFicE   ,Bsd  ,"Walia, Nayak and Pant",
