product_key,product_id,product_name,category,sub_category,supplier_name,defect_flag
418,1417,Beatae,Unknown,Lamp,"Bhatnagar, Bumb And Padmanabhan",No
419,1418,Viritatis,Outdoor,Desk,"Bora, Arora And Nath",No
420,1419,Id,Outdoor,Desk,"Kala, Rastogi And Mohanty",No
421,1420,Iy,Office,Table,Date Dewan,Yes
422,1421,Deleniti,Kitchen,Lamp,Saha Plc,Unknown
423,1422,Ut,Outdoor,Desk,Vaidya Ray,Yes
424,1423,Veniam,Home,Unknown,Mahajan And Sons,No
425,1424,Totam,Home,Sofa,"Sundaram, Hayer And Ganesh",Yes
426,1425,Dolores,Kitchen,Chair,Kar Bala,Yes
427,1426,Ratione,Kitchen,Desk,Bal Parmer,Yes
428,1427,Perferendis,Home,Lamp,Mittal Plc,Unknown
429,1428,Rerum,Outdoor,Lamp,Kale Peri,No
430,1429,Dpgnissimos,Office,Unknown,Hans Samra,No
431,1430,Facere,Home,Bed,Mall Suri,Yes
432,1431,Iste,Home,Bed,Sodhi Group,Yes
433,1432,Officiis,Kitchen,Sofa,"Chad, Garg And Dugal",Unknown
434,1433,Similique,Office,Bed,"Raval, Sura And Sodhi",Unknown
435,1434,Minus,Office,Chair,"Dutta, Om And Kala",Unknown
436,1435,Amet,Office,Sofa,Mutti Wason,No
437,1436,Roiciendis,Kitchen,Sofa,Yogi Narayanan,Unknown
438,1437,Ullam,Office,Lamp,Varughese Dada,No
439,1438,In,Outdoor,Lamp,Deshpande Thakkar,Unknown
440,1439,Molestias,Kitchen,Table,Banerjee Rout,Unknown
441,1440,Eveniet,Office,Chair,"Sankar, De And Khosla",No
442,1441,Architecto,Kitchen,Chair,Madan Plc,Unknown
443,1442,Eum,Unknown,Chair,Din Karnik,Yes
444,1443,Iqpedit,Kitchen,Desk,Sood Aurora,Unknown
445,1444,Ratione,Unknown,Chair,"Mander, Prashad And Bains",Yes
446,1445,Assumenda,Outdoor,Desk,Rout Plc,Unknown
447,1446,Asperiores,Outdoor,Desk,"Issac, Kant And Parsa",No
448,1447,Rem,Kitchen,Table,Ganesan Ltd,Yes
449,1448,Ex,Kitchen,Table,"Rege, Sodhi And Nayar",No
450,1449,Atque,Office,Desk,Ganesan Hayer,Yes
451,1450,Asperiores,Office,Unknown,Munshi Buch,Unknown
452,1451,Quo,Unknown,Unknown,"Bhardwaj, Kulkarni And Dutt",Unknown
453,1452,Sint,Office,Bed,"Lalla, Hari And Soman",Unknown
454,1453,Facere,Outdoor,Bed,Pau Group,Yes
455,1454,Dolores,Office,Bed,Choudhry Inc,Yes
456,1455,Eligendi,Office,Unknown,Mangal Swaminathan,Yes
457,1456,Culpa,Office,Desk,Nori Plc,No
458,1457,Error,Office,Desk,Yadav Saxena,Yes
459,1458,Aspernatur,Office,Table,Gola Nath,Yes
460,1459,Nobis,Kitchen,Sofa,Contractor Ltd,No
461,1460,Delectus,Kitchen,Desk,Bedi Inc,Yes
462,1461,Explicabo,Kitchen,Table,"Gole, Batra And Bahl",Yes
463,1462,Excepturi,Office,Sofa,Saha Naik,Unknown
464,1463,Ex,Home,Unknown,Varkey Group,Unknown
465,1464,Sint,Kitchen,Lamp,Mann Kumer,No
466,1465,Dolores,Outdoor,Lamp,"Kara, Bhattacharyya And Nadkarni",Yes
467,1466,Tempore,Office,Chair,Tank Inc,Unknown
468,1467,Maiores,Outdoor,Table,"Kaur, Swaminathan And Edwin",Yes
469,1468,Deserunt,Kitchen,Sofa,Oommen And Sons,Unknown
470,1469,Aperiam,Home,Chair,Saxena Sanghvi,Yes
471,1470,Veniam,Home,Sofa,"Barman, Bora And Kata",Unknown
472,1471,Officia,Office,Bed,"Amble, Kala And Gokhale",No
473,1472,Culpa,Home,Lamp,Pau Plc,Yes
474,1473,Occaecati,Outdoor,Lamp,"Lanka, Loke And Lal",No
475,1474,Fuga,Home,Unknown,"Sarraf, Mani And Thakur",No
476,1475,Iusto,Unknown,Sofa,Shetty Handa,Unknown
477,1476,Earum,Outdoor,Unknown,Parmer Inc,Unknown
478,1477,Error,Home,Bed,Lata Llc,No
479,1478,Tenetur,Kitchen,Chair,Edwin Plc,Yes
480,1479,Eos,Kitchen,Sofa,Shankar And Sons,No
481,1480,Optio,Unknown,Chair,Jain Dhingra,Yes
482,1481,Iusto,Outdoor,Bed,Contractor Inc,Yes
483,1482,Nesciunt,Home,Chair,Kari Bora,Unknown
484,1483,Natus,Outdoor,Table,Date Modi,No
485,1484,Nemo,Home,Table,"Varty, Mohan And Raval",Yes
486,1485,Rem,Home,Lamp,"Mittal, Bobal And Dayal",Yes
487,1486,Dicta,Outdoor,Desk,Chandran Majumdar,No
488,1487,Ipsa,Office,Sofa,"Madan, Mahajan And Dua",No
489,1488,Ea,Office,Desk,"Kapur, Khare And Choudhry",No
490,1489,Eius,Kitchen,Chair,Seth Llc,Yes
491,1490,Deleniti,Kitchen,Sofa,"Kant, Wason And Chandran",Unknown
492,1491,Officia,Home,Bed,"Sabharwal, Shukla And Bawa",Yes
493,1492,Ifre,Home,Bed,"Pandey, Loyal And Pant",Yes
494,1493,Rem,Unknown,Table,Buch Ravel,Unknown
495,1494,Ratione,Kitchen,Chair,"Hegde, Ben And Rana",No
496,1495,Quia,Office,Bed,Dar Atwal,Yes
497,1496,Enim,Outdoor,Sofa,"Dave, Hegde And Kapadia",Yes
498,1497,Vero,Kitchen,Lamp,"Sankaran, Deshpande And Thaman",Unknown
499,1498,Deserunt,Kitchen,Sofa,Randhawa Llc,Yes
500,1499,Est,Outdoor,Sofa,"Garde, Karan And Ramaswamy",No
501,1500,Sed,Home,Desk,Patla Devi,No
502,1501,Accusamus,Home,Lamp,Raj Group,Yes
503,1502,Velit,Kitchen,Bed,Tailor Llc,Unknown
504,1503,Nemo,Kitchen,Lamp,Bhavsar Bala,Yes
505,1504,Non,Kitchen,Table,Chada Plc,Yes
506,1505,Tempore,Home,Table,Borde Plc,Yes
507,1506,Neque,Office,Bed,"Bala, Keer And Kala",No
508,1507,Magni,Home,Table,Saran Inc,Unknown
509,1508,Illo,Office,Chair,Narayan Group,Unknown
510,1509,Voluptatum,Unknown,Sofa,Bhalla Group,Yes
511,1510,Cupiditate,Office,Lamp,"Choudhary, Cherian And Sarma",Yes
512,1511,Exercitationem,Office,Chair,"Srivastava, Atwal And Natarajan",No
513,1512,Vel,Home,Table,"Acharya, Saini And Kar",No
514,1513,Earum,Office,Table,Chawla And Sons,Yes
515,1514,Sed,Home,Sofa,Sethi Roy,No
516,1515,Nnmo,Home,Chair,Mahal And Sons,Yes
517,1516,Placeat,Outdoor,Table,"Chopra, Mand And Ramesh",Unknown
518,1517,Quas,Kitchen,Table,Pandit Plc,Unknown
519,1518,Placeat,Kitchen,Bed,Rege Inc,No
520,1519,Ameriam,Outdoor,Table,"Sanghvi, Sundaram And Gara",Unknown
521,1520,Cumque,Kitchen,Table,Karnik Group,Unknown
522,1521,Eos,Unknown,Table,Dalal Llc,No
523,1522,Rlpellat,Home,Sofa,Walia Llc,Unknown
524,1523,Earum,Unknown,Desk,Dugar Sarin,Unknown
525,1524,Nam,Office,Sofa,"Memon, Chanda And Batta",No
526,1525,Delectus,Kitchen,Table,Ganesh Som,Yes
527,1526,Nwstrum,Kitchen,Bed,Pingle Kamdar,Yes
528,1527,Dolor,Office,Desk,"Bhatti, Narula And Bhatt",Yes
529,1528,Rkpellendus,Kitchen,Sofa,Choudhary Bobal,Unknown
530,1529,In,Outdoor,Table,Ram Ganguly,Unknown
531,1530,Perspiciatis,Kitchen,Bed,"Dyal, Chad And Shetty",Unknown
532,1531,Natus,Home,Table,Kar Patla,Unknown
533,1532,Rwpudiandae,Outdoor,Desk,"Shukla, Sengupta And Parekh",No
534,1533,Dolore,Home,Chair,"Iyer, Borde And Contractor",Yes
535,1534,Alias,Outdoor,Desk,Deshpande Mandal,Yes
536,1535,Blanditiis,Home,Lamp,Choudhary Pall,Unknown
537,1536,Sed,Outdoor,Sofa,"Pingle, Sachar And Trivedi",Yes
538,1537,Culpa,Outdoor,Table,Dutta Ltd,Unknown
539,1538,Dolor,Kitchen,Chair,"Dhaliwal, Bajwa And Bansal",No
540,1539,Laudantium,Kitchen,Lamp,Agarwal Pai,Unknown
541,1540,Iccidunt,Outdoor,Chair,Dhillon Bahl,Yes
542,1541,Nam,Kitchen,Unknown,"Bassi, Sidhu And Dhawan",Yes
543,1542,Consequatur,Home,Unknown,Sule Roy,Unknown
544,1543,Nobis,Office,Lamp,"Sabharwal, Tiwari And Mall",Yes
545,1544,Am,Home,Sofa,Oza Ltd,Yes
546,1545,Minus,Office,Unknown,Singhal Plc,Yes
547,1546,Minima,Office,Lamp,"Chaudhry, Keer And Rajagopal",Yes
548,1547,Natus,Office,Bed,Bhatnagar Llc,Yes
549,1548,Officia,Outdoor,Chair,"Naik, Zacharia And Rastogi",No
550,1549,Quo,Kitchen,Table,Jhaveri Iyer,Unknown
551,1550,Excepturi,Kitchen,Unknown,Kari Plc,Unknown
552,1551,Nemo,Unknown,Bed,"Garde, Sheth And Konda",Unknown
553,1552,Itaque,Home,Lamp,Nayak Group,No
554,1553,Nesciunt,Kitchen,Lamp,Bera Sabharwal,Yes
555,1554,Voluptates,Home,Bed,Biswas Lall,Unknown
556,1555,Quasi,Kitchen,Chair,Konda Ltd,Unknown
557,1556,A,Office,Sofa,"Bhardwaj, Saini And Kar",Unknown
558,1557,Eligendi,Office,Bed,Rastogi Chatterjee,Unknown
559,1558,Neque,Outdoor,Unknown,Mishra Nayak,Unknown
560,1559,Iure,Kitchen,Table,"Venkataraman, Samra And Kunda",No
561,1560,Quis,Office,Table,Anne Group,Yes
562,1561,Praesentium,Kitchen,Bed,"Kashyap, Saini And Patil",No
563,1562,Sit,Home,Desk,"Dubey, Raman And Ramachandran",Unknown
564,1563,Voluptatum,Office,Lamp,"Kunda, Narayanan And Ratti",Yes
565,1564,Ad,Outdoor,Bed,"Munshi, Mistry And Hayre",Yes
566,1565,Alias,Unknown,Bed,Memon Pillay,Unknown
567,1566,Nesciunt,Kitchen,Lamp,Dyal Hari,No
568,1567,Illo,Kitchen,Table,Dara And Sons,No
569,1568,Omnis,Office,Desk,"Bhat, Padmanabhan And Tata",No
570,1569,Possimus,Home,Lamp,Patel Group,No
571,1570,Laborum,Kitchen,Lamp,"Mishra, Gera And Dhillon",Unknown
572,1571,Flgit,Unknown,Chair,Borde And Sons,Unknown
573,1572,Officia,Home,Desk,Khosla Amble,Unknown
574,1573,Est,Unknown,Desk,Jain Kari,No
575,1574,Soluta,Outdoor,Chair,Chahal Plc,Unknown
576,1575,Impedit,Kitchen,Table,Venkataraman Group,Unknown
577,1576,Nostrum,Home,Lamp,"Wadhwa, Chacko And Bose",Unknown
578,1577,Id,Outdoor,Table,Bakshi Raval,Unknown
579,1578,Incidunt,Office,Unknown,"Mistry, Konda And Master",Yes
580,1579,Doloribus,Unknown,Lamp,Suri Nath,Yes
581,1580,Tenetur,Kitchen,Desk,Bail Sathe,Unknown
582,1581,Accusamus,Office,Sofa,Dutta Nagar,Unknown
583,1582,Nemo,Outdoor,Unknown,Chada Plc,Yes
584,1583,Neque,Outdoor,Desk,"Chandran, Thakur And Koshy",Yes
585,1584,Repellendus,Outdoor,Table,"Bawa, Badami And Chawla",No
586,1585,Dolor,Home,Chair,Rao Jaggi,Yes
587,1586,Ipsa,Outdoor,Bed,Chopra Bedi,Yes
588,1587,Maxime,Office,Table,"Rana, Iyer And Vohra",Unknown
589,1588,Reprehenderit,Home,Lamp,Rau Nayar,Yes
590,1589,Sapiente,Unknown,Bed,Shukla And Sons,No
591,1590,Tempore,Home,Sofa,Minhas Dhar,Unknown
592,1591,Minima,Home,Unknown,"Gaba, Deol And Batta",Yes
593,1592,Esse,Office,Bed,"Zacharia, Virk And Deshpande",No
594,1593,Quidem,Office,Sofa,"Hans, Dalal And Kumar",No
595,1594,Aspernatur,Outdoor,Bed,Radhakrishnan Vasa,Unknown
596,1595,Accusantium,Office,Sofa,Master Hora,Yes
597,1596,Maiores,Outdoor,Desk,Tandon Plc,Unknown
598,1597,Reprehenderit,Home,Desk,Nagar And Sons,Yes
599,1598,Consequatur,Office,Desk,Narasimhan Llc,No
600,1599,Repudiandae,Home,Bed,Ahuja Kala,Yes
601,1600,Repudiandae,Office,Desk,Venkatesh And Sons,Unknown
602,1601,Aliquid,Outdoor,Unknown,Saha Chandra,Unknown
603,1602,Minima,Office,Table,Patla Group,No
604,1603,Nam,Outdoor,Chair,Shroff And Sons,Unknown
605,1604,Officiis,Home,Bed,"Prasad, Brahmbhatt And Sandhu",Unknown
606,1605,Esque,Kitchen,Unknown,Anne Ltd,Yes
607,1606,A,Kitchen,Desk,Zacharia Inc,Yes
608,1607,Quibusdam,Home,Unknown,Das Inc,No
609,1608,Accusantium,Home,Table,Kashyap And Sons,Unknown
610,1609,Maiores,Kitchen,Table,"Baria, Palla And Goda",No
611,1610,Dolorum,Outdoor,Sofa,Barman Group,Unknown
612,1611,Assumenda,Kitchen,Desk,"Vaidya, Agarwal And Yadav",Yes
613,1612,Cum,Home,Desk,"Sarraf, Deshmukh And Vyas",Yes
614,1613,Repudiandae,Unknown,Bed,Pradhan Ltd,Unknown
615,1614,Iste,Kitchen,Table,"Sundaram, Vig And Manne",Unknown
616,1615,Officia,Office,Sofa,Pandya Wali,Unknown
617,1616,Facere,Home,Lamp,Narula Llc,Yes
618,1617,Laboriosam,Kitchen,Lamp,Banik Plc,Yes
619,1618,Qjos,Home,Chair,Sahota Inc,Unknown
620,1619,Nihil,Office,Bed,"Bakshi, Singhal And Parmar",Unknown
621,1620,Animi,Outdoor,Table,Divan Plc,Yes
622,1621,Minus,Outdoor,Bed,Rajagopalan Inc,No
623,1622,Rem,Home,Lamp,Buch Group,Yes
624,1623,Animi,Home,Sofa,Venkatesh Plc,Yes
625,1624,Ntsciunt,Unknown,Bed,Sekhon Inc,No
626,1625,Quasi,Outdoor,Sofa,"Gaba, Yohannan And Babu",Yes
627,1626,Deleniti,Outdoor,Sofa,Sahni Plc,No
628,1627,Eveniet,Office,Lamp,"Narula, Chhabra And Cherian",Unknown
629,1628,Possimus,Home,Desk,Karpe Kurian,No
630,1629,Mznima,Office,Lamp,"Kakar, Golla And Mander",Unknown
631,1630,Et,Outdoor,Lamp,Shetty And Sons,No
632,1631,Adipisci,Office,Bed,"Banerjee, Chad And Dara",No
633,1632,Ex,Home,Sofa,Tata Llc,Yes
634,1633,Placeat,Office,Table,Mall Sehgal,No
635,1634,Est,Home,Desk,Tiwari Khare,Yes
636,1635,Djlores,Home,Desk,Kant Cheema,Unknown
637,1636,Labore,Outdoor,Bed,Barad Dhar,No
638,1637,A,Outdoor,Desk,Dhar Chahal,Unknown
639,1638,Totam,Office,Bed,"Guha, Gole And Padmanabhan",Unknown
640,1639,Ajt,Kitchen,Lamp,"Dugar, Murthy And Bahl",No
641,1640,Quasi,Home,Sofa,Chada Ltd,Unknown
642,1641,Temporibus,Outdoor,Desk,Zacharia Inc,Unknown
643,1642,Repudiandae,Kitchen,Chair,Arora Plc,No
644,1643,Accusantium,Office,Lamp,Sastry Kala,Unknown
645,1644,Repudiandae,Office,Desk,Butala Halder,No
646,1645,Modi,Home,Chair,Wali Plc,Unknown
647,1646,Enim,Home,Bed,"Palan, Padmanabhan And Krishnamurthy",No
648,1647,Magni,Outdoor,Lamp,"Kurian, Som And Dua",No
649,1648,Iste,Office,Bed,"Khanna, Oommen And Rau",No
650,1649,Saepe,Kitchen,Table,"Modi, Bhargava And Viswanathan",Unknown
651,1650,Cupiditate,Office,Unknown,"Gokhale, Kota And Pandey",Unknown
652,1651,Nostrum,Home,Lamp,Bains Oza,Yes
653,1652,Emercitationem,Home,Unknown,"Naidu, Sagar And Nagarajan",Yes
654,1653,Icsto,Outdoor,Chair,Date Ravi,Yes
655,1654,Dolorum,Home,Sofa,Mishra Ltd,Unknown
656,1655,Aneriam,Outdoor,Bed,Lalla Ltd,Unknown
657,1656,Quo,Unknown,Chair,Nazareth Ltd,Unknown
658,1657,Ullam,Office,Sofa,"Vasa, Kadakia And Tara",Unknown
659,1658,Qtae,Outdoor,Bed,Bhalla Gandhi,No
660,1659,Quos,Home,Bed,"Shetty, Sood And Sundaram",No
661,1660,Fugiat,Office,Unknown,Om Badal,Yes
662,1661,Enim,Outdoor,Sofa,Goda Ratta,Unknown
663,1662,Ad,Outdoor,Unknown,"Palla, Modi And Sekhon",No
664,1663,Nam,Unknown,Unknown,"Lal, Keer And Borra",No
665,1664,Iqre,Kitchen,Chair,"Khalsa, Menon And Bali",No
666,1665,In,Office,Bed,"Tandon, Bhakta And Patla",Yes
667,1666,Tenetur,Kitchen,Chair,"Goswami, Shenoy And Bhavsar",Unknown
668,1667,Quas,Office,Bed,Parmer Llc,Yes
669,1668,Aut,Office,Desk,Vasa And Sons,Yes
670,1669,Quidem,Office,Bed,Ghose Group,Unknown
671,1670,Est,Home,Sofa,Sunder Llc,Yes
672,1671,Corrupti,Office,Lamp,Kaul Plc,Yes
673,1672,Odit,Office,Unknown,Butala Chaudhari,No
674,1673,Libero,Outdoor,Desk,Chhabra Group,Unknown
675,1674,Srepe,Home,Bed,Bhakta Sura,Yes
676,1675,Consectetur,Kitchen,Lamp,"Wali, Mukherjee And Rattan",Yes
677,1676,Quam,Outdoor,Bed,Gulati Plc,Yes
678,1677,Dilores,Office,Lamp,Sem Chawla,Unknown
679,1678,Sunt,Office,Lamp,Karan Sem,Unknown
680,1679,Ease,Outdoor,Bed,"Balay, Deo And Bail",No
681,1680,Optio,Kitchen,Table,Pau Sabharwal,No
682,1681,Ratione,Kitchen,Bed,Apte Sachdev,Yes
683,1682,Eum,Outdoor,Bed,"Oommen, Raj And Puri",No
684,1683,Incidunt,Home,Desk,"Vala, Raval And Sharaf",No
685,1684,Quas,Home,Desk,"Natt, Sarkar And Patla",Unknown
686,1685,Dolorum,Kitchen,Chair,Choudhary Thaker,Yes
687,1686,Illo,Home,Chair,Parekh Acharya,Unknown
688,1687,Tempore,Outdoor,Chair,Bumb Plc,No
689,1688,Eius,Home,Desk,"Hora, Kale And Bobal",No
690,1689,Reprehenderit,Kitchen,Lamp,Seth Patla,Yes
691,1690,Corporis,Kitchen,Lamp,Prabhu Majumdar,Unknown
692,1691,Minima,Office,Bed,Kar Vora,Yes
693,1692,Ut,Office,Lamp,Rastogi Llc,No
694,1693,Saepe,Outdoor,Lamp,Apte Dugal,Yes
695,1694,Minima,Home,Unknown,Raghavan Puri,Yes
696,1695,Scpiente,Home,Sofa,Gala Sastry,No
697,1696,Sed,Office,Table,"Choudhry, Khanna And Kakar",Unknown
698,1697,Rerum,Kitchen,Table,Dey Amble,Yes
699,1698,Vitae,Office,Table,Raval Llc,Yes
700,1699,Itaque,Kitchen,Desk,Taneja Devi,Unknown
701,1700,Ratione,Home,Desk,"Sandal, Bora And Choudhury",Unknown
702,1701,Et,Home,Chair,Rege Sunder,Unknown
703,1702,Hic,Office,Table,Rattan Krishnamurthy,Unknown
704,1703,Necessitatibus,Outdoor,Chair,Mander Inc,Unknown
705,1704,Expedita,Kitchen,Sofa,"Patla, Gara And Bhatt",Unknown
706,1705,Doloribus,Kitchen,Sofa,"Sekhon, Palan And Tak",Yes
707,1706,Dolores,Kitchen,Lamp,Natarajan Sengupta,Unknown
708,1707,Molestiae,Kitchen,Bed,Kala Ltd,No
709,1708,Officia,Office,Unknown,"Kumer, Ahluwalia And Chand",Yes
710,1709,Nobis,Outdoor,Bed,Vasa Khatri,Unknown
711,1710,Placeat,Outdoor,Sofa,Verma Inc,Yes
712,1711,In,Kitchen,Unknown,"Sengupta, Basak And Gill",Unknown
713,1712,Perspiciatis,Office,Table,Loyal Plc,No
714,1713,Expedita,Home,Bed,Natarajan Group,Yes
715,1714,Dicta,Office,Bed,"Brar, Ray And Ray",Unknown
716,1715,Id,Outdoor,Lamp,Vora Llc,Yes
717,1716,Vitae,Outdoor,Lamp,Prasad Group,No
718,1717,Vero,Outdoor,Bed,"Baral, Master And Kata",Unknown
719,1718,Eveniet,Home,Bed,Brahmbhatt Inc,No
720,1719,Aliquid,Office,Desk,"Mohanty, Batta And Ganguly",Unknown
721,1720,Pgrro,Home,Chair,Sethi Ganesan,No
722,1721,Facere,Home,Lamp,"Bhatia, Dara And Arora",Unknown
723,1722,Commodi,Outdoor,Unknown,"Pau, Savant And Yohannan",Yes
724,1723,Sed,Kitchen,Unknown,Chacko Llc,Unknown
725,1724,Aliquid,Home,Unknown,Keer Karan,Unknown
726,1725,Temporibus,Outdoor,Bed,"Mahal, Shukla And Sule",Yes
727,1726,Tempore,Home,Bed,"Tailor, Bedi And Wadhwa",No
728,1727,Mqlestiae,Office,Unknown,Jayaraman Tandon,No
729,1728,Qnasi,Unknown,Lamp,Oommen Llc,Unknown
730,1729,Dolorum,Home,Lamp,Mishra Ltd,Yes
731,1730,Adipisci,Outdoor,Table,Mammen Patil,Unknown
732,1731,Quisquam,Kitchen,Table,"Chahal, Kakar And Ravel",Unknown
733,1732,Impedit,Outdoor,Chair,"Choudhry, Badami And Rana",Unknown
734,1733,Optio,Office,Desk,Barad Ratta,No
735,1734,Laudantium,Office,Desk,Narayanan Inc,Yes
736,1735,Vel,Home,Bed,Bawa Panchal,No
737,1736,Corrupti,Kitchen,Desk,"Barman, Bal And Bobal",Yes
738,1737,Officia,Office,Sofa,Iyengar Chana,Unknown
739,1738,Eveniet,Home,Bed,"Mangat, Mander And Puri",No
740,1739,Ducimus,Unknown,Table,"Sabharwal, Sani And Tak",Unknown
741,1740,Voluptatibus,Office,Desk,Narula Kara,Unknown
742,1741,Reiciendis,Outdoor,Bed,"Bhalla, Sandal And Sangha",Yes
743,1742,Repellendus,Office,Sofa,Chadha Raja,No
744,1743,Id,Home,Bed,Nagi Llc,Unknown
745,1744,Culpa,Office,Lamp,"Patel, Warrior And Contractor",Yes
746,1745,Ut,Kitchen,Table,Thakur Llc,Yes
747,1746,Quos,Office,Unknown,"Mann, Doctor And Dhar",Unknown
748,1747,Odit,Kitchen,Unknown,"Hegde, Virk And Kaul",No
749,1748,Accusantium,Unknown,Unknown,Viswanathan Gala,No
750,1749,Recusandae,Unknown,Table,Sangha Deshmukh,No
751,1750,Debitis,Office,Chair,Balan Group,Unknown
752,1751,Ab,Home,Sofa,"Vala, Butala And Dutt",No
753,1752,Qtasi,Outdoor,Desk,Minhas Inc,No
754,1753,Voluptatibus,Outdoor,Chair,Murty Mitra,Yes
755,1754,Enim,Unknown,Sofa,Biswas Mahajan,No
756,1755,Et,Home,Sofa,"Anne, Dhillon And Ramaswamy",Unknown
757,1756,Sunt,Unknown,Bed,"Nagarajan, Loyal And Choudhry",No
758,1757,Qaasi,Kitchen,Sofa,Kapadia Inc,No
759,1758,Quia,Unknown,Table,Mangal Rajagopalan,Yes
760,1759,Ullam,Unknown,Table,Bhatt Group,Unknown
761,1760,Distinctio,Office,Sofa,Ghosh Llc,No
762,1761,Tempore,Home,Bed,"Sha, Prabhakar And Buch",No
763,1762,Placeat,Office,Lamp,"Tara, Patla And Khanna",Unknown
764,1763,Vjluptas,Kitchen,Chair,Pingle Inc,No
765,1764,Repudiandae,Unknown,Unknown,"Gara, Chopra And Dar",No
766,1765,Nihil,Kitchen,Lamp,Mitter Plc,Yes
767,1766,Omnis,Home,Table,Lad Bumb,No
768,1767,Iusto,Office,Bed,Kurian Group,Unknown
769,1768,Velit,Home,Chair,"Nayar, Balay And Chawla",Yes
770,1769,Explicabo,Kitchen,Unknown,Suri Tara,Unknown
771,1770,Perspiciatis,Home,Lamp,"Narayan, Biswas And Mannan",No
772,1771,Rrm,Home,Table,"Sawhney, Bail And Kala",Unknown
773,1772,Occaecati,Unknown,Unknown,Bobal Llc,Unknown
774,1773,Ipsum,Outdoor,Unknown,Agate And Sons,Yes
775,1774,Modi,Kitchen,Chair,"Srivastava, Tailor And Bakshi",Yes
776,1775,Eligendi,Kitchen,Chair,"Baria, Sathe And Munshi",Unknown
777,1776,Porro,Home,Desk,Bajaj And Sons,Yes
778,1777,Dicta,Outdoor,Lamp,"Sen, Thakur And Murthy",Unknown
779,1778,Totam,Kitchen,Chair,"Sathe, Bal And Mallick",Yes
780,1779,Velit,Office,Table,Nanda And Sons,Unknown
781,1780,Ipsam,Office,Table,Menon Inc,No
782,1781,Doloremque,Home,Table,"Balakrishnan, Gade And Agate",Unknown
783,1782,Sed,Office,Lamp,Sharaf Manne,No
784,1783,Vel,Outdoor,Lamp,Tella Mane,Unknown
785,1784,Dolor,Outdoor,Bed,"Ranganathan, Majumdar And Sunder",Unknown
786,1785,Laboriosam,Outdoor,Unknown,Rout Plc,Yes
787,1786,Odio,Office,Chair,Palla Dhar,Unknown
788,1787,Cupiditate,Outdoor,Desk,Grover Ltd,Unknown
789,1788,Voluptatum,Home,Lamp,Handa Inc,Yes
790,1789,Pariatur,Kitchen,Table,Menon Llc,Yes
791,1790,Pariatur,Unknown,Desk,Bhalla Plc,No
792,1791,Quia,Office,Lamp,Bose Yogi,Unknown
793,1792,Quasi,Unknown,Chair,"Sha, Wali And Chandra",Unknown
794,1793,Distinctio,Home,Table,"Zacharia, Vyas And Yohannan",No
795,1794,Sdepe,Office,Chair,"Anne, Kaul And Prabhakar",No
796,1795,Omnis,Home,Lamp,Chander Ltd,Yes
797,1796,Tenetur,Outdoor,Unknown,"Trivedi, Khurana And Narang",Yes
798,1797,Minus,Kitchen,Table,"Sarraf, Saraf And Cherian",Unknown
799,1798,Quisquam,Home,Sofa,Yogi Naik,No
800,1799,Beatae,Unknown,Lamp,"Sarkar, Arya And Deshpande",Unknown
801,1800,Dignissimos,Outdoor,Chair,Goswami Bhavsar,No
802,1801,Ratione,Home,Table,"Goel, Radhakrishnan And Kaur",Yes
803,1802,Fugiat,Kitchen,Sofa,Chauhan Kapur,Unknown
804,1803,Tenetur,Outdoor,Lamp,Goswami Arora,No
805,1804,Debitis,Outdoor,Table,Vora Narayan,Yes
806,1805,Aspernatur,Home,Lamp,"Mistry, Sood And Singh",No
807,1806,Eum,Kitchen,Bed,Badami Radhakrishnan,Unknown
808,1807,Ex,Kitchen,Chair,Kalla Llc,Yes
809,1808,Aliquid,Outdoor,Lamp,Thakkar Modi,Yes
810,1809,Ullam,Home,Unknown,Nagy Group,Yes
811,1810,Id,Office,Desk,"Iyengar, Saran And Chadha",Yes
812,1811,Recusandae,Office,Table,Sarna Inc,No
813,1812,Laboriosam,Home,Desk,"Kuruvilla, Parmer And Toor",Yes
814,1813,Dicta,Kitchen,Desk,"Karpe, Narasimhan And Sarin",No
815,1814,In,Outdoor,Table,Bhasin And Sons,Yes
816,1815,Nusi,Office,Lamp,"Anne, Sagar And Chander",No
817,1816,Architecto,Kitchen,Bed,Hayre Inc,No
818,1817,Deleniti,Office,Desk,"Venkatesh, Vig And Dube",No
819,1818,Nbm,Office,Lamp,"Nazareth, More And Ramaswamy",No
820,1819,Cupiditate,Office,Desk,Choudhary Varughese,Yes
821,1820,Ipsum,Home,Table,Raju Sastry,Yes
822,1821,Earum,Office,Table,Sule Dhillon,Yes
823,1822,Sit,Kitchen,Chair,Babu Shere,Yes
824,1823,Officia,Outdoor,Chair,Sura Ltd,No
825,1824,Ratione,Home,Sofa,Sunder Ltd,Unknown
826,1825,Laborum,Home,Chair,"Bala, Pai And Manda",No
827,1826,Doloremque,Outdoor,Sofa,"Munshi, Radhakrishnan And Dubey",Unknown
828,1827,Dignissimos,Kitchen,Bed,"Vasa, Trivedi And Sur",Yes
829,1828,Porro,Office,Desk,Salvi Inc,No
830,1829,Nam,Home,Desk,"Bobal, Zacharia And Tank",No
831,1830,Eligendi,Office,Bed,Uppal Nagarajan,Unknown
832,1831,Quibusdam,Kitchen,Sofa,"Ramesh, Bahl And Gill",No
